"","Est","Var","Country","Date","Exposure","Upper","Lower"
"11",9.47235317941725,0.153004186209577,"Algeria",2020-06-16,113,9.77836155183641,9.1663448069981
"12",9.48958108432903,0.153799028757438,"Algeria",2020-06-17,114,9.79717914184391,9.18198302681415
"13",9.51071598394825,0.156019365841809,"Algeria",2020-06-18,115,9.82275471563187,9.19867725226463
"14",9.53098258270425,0.159945764038858,"Algeria",2020-06-19,116,9.85087411078197,9.21109105462654
"15",9.55122858265876,0.160607759174997,"Algeria",2020-06-20,117,9.87244410100875,9.23001306430877
"16",9.57108642701633,0.165396435108307,"Algeria",2020-06-21,118,9.90187929723294,9.24029355679971
"17",9.59049055562655,0.165437052636816,"Algeria",2020-06-22,119,9.92136466090018,9.25961645035292
"18",9.61262999042297,0.16722559200742,"Algeria",2020-06-23,120,9.94708117443781,9.27817880640812
"19",9.6309965398458,0.172564912496203,"Algeria",2020-06-24,121,9.9761263648382,9.28586671485339
"20",9.6555569229034,0.174809474656523,"Algeria",2020-06-25,122,10.0051758722164,9.30593797359035
"21",9.67159046594544,0.179435692895593,"Algeria",2020-06-26,123,10.0304618517366,9.31271908015426
"22",4.59562076301486,0.131915126723684,"Angola",2020-06-06,79,4.85945101646223,4.33179050956749
"23",4.63039062143481,0.133886252489709,"Angola",2020-06-07,80,4.89816312641422,4.36261811645539
"24",4.65961115065993,0.132210935847817,"Angola",2020-06-08,81,4.92403302235557,4.3951892789643
"25",4.69510672656639,0.135394425993418,"Angola",2020-06-09,82,4.96589557855323,4.42431787457956
"26",4.73322805729393,0.138291630784442,"Angola",2020-06-10,83,5.00981131886281,4.45664479572505
"27",4.7649009019774,0.140025970322106,"Angola",2020-06-11,84,5.04495284262161,4.48484896133318
"28",4.79721472719578,0.145371885485752,"Angola",2020-06-12,85,5.08795849816728,4.50647095622428
"29",4.82948023606313,0.145278852966005,"Angola",2020-06-13,86,5.12003794199514,4.53892253013112
"30",4.86743854782668,0.148186563942505,"Angola",2020-06-14,87,5.16381167571169,4.57106541994167
"31",4.89963076216877,0.150540492539798,"Angola",2020-06-15,88,5.20071174724837,4.59854977708918
"32",4.93090535843286,0.152372330569311,"Angola",2020-06-16,89,5.23565001957148,4.62616069729423
"33",4.96807944786995,0.156059868444263,"Angola",2020-06-17,90,5.28019918475847,4.65595971098142
"34",5.00123060007735,0.156723924200087,"Angola",2020-06-18,91,5.31467844847753,4.68778275167718
"35",5.03334024043756,0.157670826143167,"Angola",2020-06-19,92,5.3486818927239,4.71799858815123
"36",5.06698096965146,0.163191747815725,"Angola",2020-06-20,93,5.39336446528291,4.74059747402001
"37",5.10310195901809,0.164574918721442,"Angola",2020-06-21,94,5.43225179646098,4.77395212157521
"38",5.13604467262534,0.172336074658559,"Angola",2020-06-22,95,5.48071682194245,4.79137252330822
"39",5.16887700519781,0.174879747507828,"Angola",2020-06-23,96,5.51863650021347,4.81911751018215
"40",5.19935437031004,0.174729936178326,"Angola",2020-06-24,97,5.5488142426667,4.84989449795339
"41",5.23560911958613,0.179062533562626,"Angola",2020-06-25,98,5.59373418671138,4.87748405246088
"42",5.26955474920503,0.182881919721282,"Angola",2020-06-26,99,5.63531858864759,4.90379090976247
"43",5.45713896627657,0.128896451152695,"Benin",2020-06-06,83,5.71493186858196,5.19934606397118
"44",5.46385987447283,0.132454084049463,"Benin",2020-06-07,84,5.72876804257175,5.1989517063739
"45",5.47179848633173,0.135983412924058,"Benin",2020-06-08,85,5.74376531217984,5.19983166048361
"46",5.48163927294932,0.135894819589167,"Benin",2020-06-09,86,5.75342891212766,5.20984963377099
"47",5.4948182857799,0.139535754396655,"Benin",2020-06-10,87,5.77388979457321,5.21574677698659
"48",5.50220466819173,0.14067338890575,"Benin",2020-06-11,88,5.78355144600323,5.22085789038023
"49",5.51219100064969,0.141901018203084,"Benin",2020-06-12,89,5.79599303705586,5.22838896424352
"50",5.52209395331782,0.146485630176609,"Benin",2020-06-13,90,5.81506521367104,5.2291226929646
"51",5.53176569719083,0.149111772359899,"Benin",2020-06-14,91,5.82998924191063,5.23354215247103
"52",5.54002937563642,0.149664006400536,"Benin",2020-06-15,92,5.8393573884375,5.24070136283535
"53",5.55142410168662,0.152781342943116,"Benin",2020-06-16,93,5.85698678757285,5.24586141580039
"54",5.5604864784733,0.158274444582583,"Benin",2020-06-17,94,5.87703536763847,5.24393758930814
"55",5.57069988656586,0.158873644914498,"Benin",2020-06-18,95,5.88844717639485,5.25295259673686
"56",5.57805783762087,0.161987996118319,"Benin",2020-06-19,96,5.90203382985751,5.25408184538423
"57",5.58907493492352,0.16661595494456,"Benin",2020-06-20,97,5.92230684481264,5.2558430250344
"58",5.59513155838785,0.167703991861866,"Benin",2020-06-21,98,5.93053954211158,5.25972357466412
"59",5.6088216215726,0.170953457107749,"Benin",2020-06-22,99,5.9507285357881,5.26691470735711
"60",5.61695788797823,0.172497839670079,"Benin",2020-06-23,100,5.96195356731838,5.27196220863807
"61",5.62785781051866,0.17909808446603,"Benin",2020-06-24,101,5.98605397945072,5.2696616415866
"62",5.63469618018563,0.179383884199705,"Benin",2020-06-25,102,5.99346394858504,5.27592841178622
"63",5.64420762358671,0.185407515953898,"Benin",2020-06-26,103,6.01502265549451,5.27339259167891
"64",3.77279149394458,0.12909839644982,"Botswana",2020-06-06,69,4.03098828684422,3.51459470104494
"65",3.80191839265886,0.134987227143685,"Botswana",2020-06-07,70,4.07189284694623,3.53194393837149
"66",3.8300203132052,0.137545697305072,"Botswana",2020-06-08,71,4.10511170781534,3.55492891859505
"67",3.85925870652409,0.139902429430815,"Botswana",2020-06-09,72,4.13906356538572,3.57945384766246
"68",3.88521736000097,0.139233896738314,"Botswana",2020-06-10,73,4.1636851534776,3.60674956652434
"69",3.91145006142635,0.142313115378873,"Botswana",2020-06-11,74,4.19607629218409,3.6268238306686
"70",3.93370678421794,0.143717265933937,"Botswana",2020-06-12,75,4.22114131608581,3.64627225235006
"71",3.96315850039018,0.145338147254046,"Botswana",2020-06-13,76,4.25383479489828,3.67248220588209
"72",3.99130043008425,0.145380319027753,"Botswana",2020-06-14,77,4.28206106813975,3.70053979202874
"73",4.0161125693857,0.151762499192444,"Botswana",2020-06-15,78,4.31963756777059,3.71258757100081
"74",4.04761111705209,0.15269932220431,"Botswana",2020-06-16,79,4.35300976146071,3.74221247264347
"75",4.07354735911929,0.155055791008803,"Botswana",2020-06-17,80,4.3836589411369,3.76343577710168
"76",4.10213014544319,0.15857981286785,"Botswana",2020-06-18,81,4.41928977117889,3.78497051970749
"77",4.12678489054042,0.164382992056674,"Botswana",2020-06-19,82,4.45555087465376,3.79801890642707
"78",4.15249573577746,0.166299663341227,"Botswana",2020-06-20,83,4.48509506245992,3.81989640909501
"79",4.18094819814813,0.167353296929451,"Botswana",2020-06-21,84,4.51565479200703,3.84624160428923
"80",4.210711112685,0.170788655240742,"Botswana",2020-06-22,85,4.55228842316649,3.86913380220352
"81",4.23415025881659,0.177581427295213,"Botswana",2020-06-23,86,4.58931311340701,3.87898740422616
"82",4.26057882071845,0.174306193958485,"Botswana",2020-06-24,87,4.60919120863542,3.91196643280148
"83",4.28892434698607,0.180587032221141,"Botswana",2020-06-25,88,4.65009841142835,3.92775028254379
"84",4.31514069644029,0.181402236933983,"Botswana",2020-06-26,89,4.67794517030825,3.95233622257232
"85",6.80112536675014,0.129583763703236,"Burkina Faso",2020-06-06,89,7.06029289415662,6.54195783934367
"86",6.80537816481913,0.133122577825659,"Burkina Faso",2020-06-07,90,7.07162332047045,6.53913300916782
"87",6.81333614313549,0.132858873314684,"Burkina Faso",2020-06-08,91,7.07905388976486,6.54761839650612
"88",6.8197367249734,0.137453935734188,"Burkina Faso",2020-06-09,92,7.09464459644178,6.54482885350503
"89",6.82738259143523,0.139497466781948,"Burkina Faso",2020-06-10,93,7.10637752499913,6.54838765787134
"90",6.83543714770737,0.141423295756949,"Burkina Faso",2020-06-11,94,7.11828373922127,6.55259055619347
"91",6.83739997798904,0.146605957692339,"Burkina Faso",2020-06-12,95,7.13061189337372,6.54418806260436
"92",6.84500200785164,0.146267956692117,"Burkina Faso",2020-06-13,96,7.13753792123588,6.55246609446741
"93",6.85591280104823,0.149327000010489,"Burkina Faso",2020-06-14,97,7.15456680106921,6.55725880102725
"94",6.86385423621621,0.151755116561837,"Burkina Faso",2020-06-15,98,7.16736446933988,6.56034400309253
"95",6.86962287948573,0.150914829823643,"Burkina Faso",2020-06-16,99,7.17145253913301,6.56779321983844
"96",6.87392600047177,0.156202034427761,"Burkina Faso",2020-06-17,100,7.18633006932729,6.56152193161625
"97",6.87995114814257,0.16103465698124,"Burkina Faso",2020-06-18,101,7.20202046210505,6.55788183418009
"98",6.88761505774202,0.162003863488255,"Burkina Faso",2020-06-19,102,7.21162278471853,6.56360733076551
"99",6.89344856644831,0.165299653376125,"Burkina Faso",2020-06-20,103,7.22404787320056,6.56284925969606
"100",6.90022068292454,0.17048171998035,"Burkina Faso",2020-06-21,104,7.24118412288524,6.55925724296384
"101",6.90704598564524,0.171910977453161,"Burkina Faso",2020-06-22,105,7.25086794055157,6.56322403073892
"102",6.91246678586379,0.176682697414802,"Burkina Faso",2020-06-23,106,7.26583218069339,6.55910139103418
"103",6.92356350602159,0.178990050276387,"Burkina Faso",2020-06-24,107,7.28154360657436,6.56558340546881
"104",6.92560817606845,0.182747407340464,"Burkina Faso",2020-06-25,108,7.29110299074938,6.56011336138752
"105",6.93849408136188,0.182996034171474,"Burkina Faso",2020-06-26,109,7.30448614970483,6.57250201301893
"106",4.29886943135048,0.13015091148506,"Burundi",2020-06-06,68,4.5591712543206,4.03856760838036
"107",4.34613969500623,0.132446037463966,"Burundi",2020-06-07,69,4.61103176993416,4.0812476200783
"108",4.39159729145477,0.134086726938408,"Burundi",2020-06-08,70,4.65977074533159,4.12342383757795
"109",4.43216902489974,0.135228444064414,"Burundi",2020-06-09,71,4.70262591302856,4.16171213677091
"110",4.48772933046079,0.139359531287849,"Burundi",2020-06-10,72,4.76644839303649,4.20901026788509
"111",4.52970594986347,0.141679341688538,"Burundi",2020-06-11,73,4.81306463324055,4.24634726648639
"112",4.57879023467807,0.143864991723101,"Burundi",2020-06-12,74,4.86652021812427,4.29106025123187
"113",4.62172040533387,0.143907804668106,"Burundi",2020-06-13,75,4.90953601467008,4.33390479599766
"114",4.6639512074076,0.144133930406714,"Burundi",2020-06-14,76,4.95221906822102,4.37568334659417
"115",4.71137676905037,0.148627084999888,"Burundi",2020-06-15,77,5.00863093905015,4.41412259905059
"116",4.75997576877056,0.14789794268012,"Burundi",2020-06-16,78,5.0557716541308,4.46417988341032
"117",4.80457437516492,0.152434528185546,"Burundi",2020-06-17,79,5.10944343153601,4.49970531879383
"118",4.84844314660201,0.15671796317917,"Burundi",2020-06-18,80,5.16187907296035,4.53500722024367
"119",4.89477238423084,0.159133666587283,"Burundi",2020-06-19,81,5.21303971740541,4.57650505105628
"120",4.94078211016403,0.161510057926901,"Burundi",2020-06-20,82,5.26380222601783,4.61776199431022
"121",4.98571698790911,0.162755823408288,"Burundi",2020-06-21,83,5.31122863472568,4.66020534109253
"122",5.03080533389262,0.166553586061761,"Burundi",2020-06-22,84,5.36391250601615,4.6976981617691
"123",5.07885785846121,0.169072873293143,"Burundi",2020-06-23,85,5.4170036050475,4.74071211187493
"124",5.12550324033569,0.173152142122495,"Burundi",2020-06-24,86,5.47180752458068,4.7791989560907
"125",5.17088237642245,0.173453390774019,"Burundi",2020-06-25,87,5.51778915797049,4.82397559487441
"126",5.21423151600819,0.179988897140817,"Burundi",2020-06-26,88,5.57420931028982,4.85425372172655
"127",8.97068103887047,0.130010283769762,"Cameroon",2020-06-06,93,9.23070160640999,8.71066047133094
"128",9.00998012674137,0.133028405379233,"Cameroon",2020-06-07,94,9.27603693749984,8.7439233159829
"129",9.0524392936127,0.133875286759079,"Cameroon",2020-06-08,95,9.32018986713086,8.78468872009454
"130",9.09529158042793,0.134558588660971,"Cameroon",2020-06-09,96,9.36440875774987,8.82617440310599
"131",9.13352369281547,0.139272557176534,"Cameroon",2020-06-10,97,9.41206880716854,8.85497857846241
"132",9.18226486525689,0.138813036900078,"Cameroon",2020-06-11,98,9.45989093905705,8.90463879145674
"133",9.22072724939709,0.142943291935735,"Cameroon",2020-06-12,99,9.50661383326856,8.93484066552562
"134",9.26369241730696,0.145304767237416,"Cameroon",2020-06-13,100,9.5543019517818,8.97308288283213
"135",9.30495023805971,0.147764943071837,"Cameroon",2020-06-14,101,9.60048012420338,9.00942035191603
"136",9.34901196127226,0.149859029856451,"Cameroon",2020-06-15,102,9.64873002098516,9.04929390155936
"137",9.38918064798655,0.15451465015429,"Cameroon",2020-06-16,103,9.69820994829513,9.08015134767798
"138",9.43247965911175,0.15399091954302,"Cameroon",2020-06-17,104,9.74046149819779,9.12449782002571
"139",9.47262857631767,0.156320137399299,"Cameroon",2020-06-18,105,9.78526885111627,9.15998830151907
"140",9.51683277499177,0.15720801523362,"Cameroon",2020-06-19,106,9.83124880545901,9.20241674452453
"141",9.55408845900441,0.162847753954631,"Cameroon",2020-06-20,107,9.87978396691367,9.22839295109515
"142",9.59642241762586,0.167535192564031,"Cameroon",2020-06-21,108,9.93149280275392,9.2613520324978
"143",9.64103206861267,0.170178203013879,"Cameroon",2020-06-22,109,9.98138847464043,9.30067566258492
"144",9.67907289514612,0.170774210024771,"Cameroon",2020-06-23,110,10.0206213151957,9.33752447509657
"145",9.72202820565272,0.177514480415173,"Cameroon",2020-06-24,111,10.0770571664831,9.36699924482237
"146",9.76597702755649,0.180822834426347,"Cameroon",2020-06-25,112,10.1276226964092,9.4043313587038
"147",9.80379434193603,0.18231070390276,"Cameroon",2020-06-26,113,10.1684157497415,9.43917293413051
"148",0.0945623709901219,0.173618644735704,"Cape Verde",2020-03-22,2,0.44179966046153,-0.252674918481286
"149",7.34293037873988,0.131504383177767,"Central African Republic",2020-06-06,84,7.60593914509542,7.07992161238435
"150",7.41955686751945,0.131917409015296,"Central African Republic",2020-06-07,85,7.68339168555005,7.15572204948886
"151",7.49580952105036,0.134006045131709,"Central African Republic",2020-06-08,86,7.76382161131377,7.22779743078694
"152",7.57295793561763,0.135964305334153,"Central African Republic",2020-06-09,87,7.84488654628594,7.30102932494933
"153",7.64830819857649,0.136624114102532,"Central African Republic",2020-06-10,88,7.92155642678156,7.37505997037143
"154",7.72594779602495,0.140312193187321,"Central African Republic",2020-06-11,89,8.00657218239959,7.44532340965031
"155",7.80077827115263,0.142063185193927,"Central African Republic",2020-06-12,90,8.08490464154048,7.51665190076477
"156",7.87858959036774,0.143888764674449,"Central African Republic",2020-06-13,91,8.16636711971663,7.59081206101884
"157",7.95276300377942,0.146654312544768,"Central African Republic",2020-06-14,92,8.24607162886896,7.65945437868989
"158",8.0328073545405,0.147004865286874,"Central African Republic",2020-06-15,93,8.32681708511425,7.73879762396675
"159",8.10817515829276,0.15080498082576,"Central African Republic",2020-06-16,94,8.40978511994428,7.80656519664124
"160",8.18683179558048,0.154337689854038,"Central African Republic",2020-06-17,95,8.49550717528856,7.8781564158724
"161",8.26118084690334,0.153698200569106,"Central African Republic",2020-06-18,96,8.56857724804155,7.95378444576513
"162",8.3400940604069,0.158127831002136,"Central African Republic",2020-06-19,97,8.65634972241117,8.02383839840263
"163",8.41396150682234,0.160874084461046,"Central African Republic",2020-06-20,98,8.73570967574443,8.09221333790025
"164",8.48836277184662,0.162397723219824,"Central African Republic",2020-06-21,99,8.81315821828627,8.16356732540697
"165",8.56591672429294,0.166156507126461,"Central African Republic",2020-06-22,100,8.89822973854586,8.23360371004001
"166",8.64289398230835,0.169265997349651,"Central African Republic",2020-06-23,101,8.98142597700765,8.30436198760904
"167",8.72282464026287,0.175850769669267,"Central African Republic",2020-06-24,102,9.0745261796014,8.37112310092433
"168",8.8000345518246,0.176574519903579,"Central African Republic",2020-06-25,103,9.15318359163176,8.44688551201744
"169",8.87383813843866,0.177837577470034,"Central African Republic",2020-06-26,104,9.22951329337873,8.51816298349859
"170",6.8198433768424,0.133056234870527,"Chad",2020-06-06,80,7.08595584658345,6.55373090710135
"171",6.84778125101222,0.132671374397673,"Chad",2020-06-07,81,7.11312399980757,6.58243850221687
"172",6.87559265483075,0.135910064467119,"Chad",2020-06-08,82,7.14741278376499,6.60377252589651
"173",6.9022454950836,0.136703881420787,"Chad",2020-06-09,83,7.17565325792517,6.62883773224202
"174",6.93536036653866,0.137862145858014,"Chad",2020-06-10,84,7.21108465825469,6.65963607482263
"175",6.96492263678221,0.142104855012133,"Chad",2020-06-11,85,7.24913234680648,6.68071292675794
"176",6.99240870916089,0.144033419670406,"Chad",2020-06-12,86,7.28047554850171,6.70434186982008
"177",7.01766447801366,0.143117905188908,"Chad",2020-06-13,87,7.30390028839147,6.73142866763584
"178",7.04821482293988,0.144455811337899,"Chad",2020-06-14,88,7.33712644561568,6.75930320026408
"179",7.07808205110205,0.147622222027392,"Chad",2020-06-15,89,7.37332649515683,6.78283760704727
"180",7.09837852788161,0.153393463660704,"Chad",2020-06-16,90,7.40516545520302,6.7915916005602
"181",7.13198190840387,0.154044718494136,"Chad",2020-06-17,91,7.44007134539214,6.8238924714156
"182",7.16021368107859,0.156554196246627,"Chad",2020-06-18,92,7.47332207357185,6.84710528858534
"183",7.18607659874235,0.155953608390204,"Chad",2020-06-19,93,7.49798381552276,6.87416938196194
"184",7.21950621457597,0.159867292341583,"Chad",2020-06-20,94,7.53924079925914,6.89977162989281
"185",7.24369110410646,0.165297665287859,"Chad",2020-06-21,95,7.57428643468217,6.91309577353074
"186",7.27578574993004,0.16804978221233,"Chad",2020-06-22,96,7.6118853143547,6.93968618550538
"187",7.30150662353644,0.171599575837593,"Chad",2020-06-23,97,7.64470577521163,6.95830747186125
"188",7.32932223056561,0.173136930980087,"Chad",2020-06-24,98,7.67559609252578,6.98304836860543
"189",7.35603552048027,0.177970891919019,"Chad",2020-06-25,99,7.7119773043183,7.00009373664223
"190",7.38852112203422,0.178798237356848,"Chad",2020-06-26,100,7.74611759674791,7.03092464732052
"191",5.48051592970593,0.131594243705625,"Comoros",2020-06-06,38,5.74370441711718,5.21732744229468
"192",5.6097295364889,0.13184214160257,"Comoros",2020-06-07,39,5.87341381969404,5.34604525328376
"193",5.73499777678431,0.135987979128986,"Comoros",2020-06-08,40,6.00697373504229,5.46302181852634
"194",5.86047411828769,0.137710991568324,"Comoros",2020-06-09,41,6.13589610142434,5.58505213515104
"195",5.98864722618284,0.138282083564746,"Comoros",2020-06-10,42,6.26521139331234,5.71208305905335
"196",6.11454218287525,0.141677099958034,"Comoros",2020-06-11,43,6.39789638279132,5.83118798295918
"197",6.24696324962219,0.142647936174377,"Comoros",2020-06-12,44,6.53225912197094,5.96166737727343
"198",6.37264179383125,0.144469363559331,"Comoros",2020-06-13,45,6.66158052094991,6.08370306671258
"199",6.49535329324933,0.145942769694753,"Comoros",2020-06-14,46,6.78723883263884,6.20346775385983
"200",6.6302254261098,0.148790556231206,"Comoros",2020-06-15,47,6.92780653857221,6.33264431364739
"201",6.7533411682173,0.151411950239871,"Comoros",2020-06-16,48,7.05616506869704,6.45051726773755
"202",6.88138479218263,0.153990434239947,"Comoros",2020-06-17,49,7.18936566066253,6.57340392370274
"203",7.00656935498825,0.158836984871983,"Comoros",2020-06-18,50,7.32424332473221,6.68889538524428
"204",7.13499929244046,0.162240093056934,"Comoros",2020-06-19,51,7.45947947855432,6.81051910632659
"205",7.26320124145184,0.162127995587798,"Comoros",2020-06-20,52,7.58745723262744,6.93894525027624
"206",7.39026950204196,0.164905316619709,"Comoros",2020-06-21,53,7.72008013528138,7.06045886880254
"207",7.52192529531422,0.170805907799725,"Comoros",2020-06-22,54,7.86353711091367,7.18031347971477
"208",7.64858502158241,0.17265276538195,"Comoros",2020-06-23,55,7.99389055234631,7.30327949081852
"209",7.77135355578167,0.172834580102293,"Comoros",2020-06-24,56,8.11702271598626,7.42568439557708
"210",7.90087502589112,0.177094509160339,"Comoros",2020-06-25,57,8.2550640442118,7.54668600757044
"211",8.02609752956408,0.180754525899603,"Comoros",2020-06-26,58,8.38760658136329,7.66458847776487
"212",6.52757773936347,0.132809547461117,"Congo (Brazzaville)",2020-06-06,84,6.7931968342857,6.26195864444123
"213",6.55512151932602,0.133725482019975,"Congo (Brazzaville)",2020-06-07,85,6.82257248336597,6.28767055528607
"214",6.57965823726363,0.134791165000959,"Congo (Brazzaville)",2020-06-08,86,6.84924056726555,6.31007590726171
"215",6.60698690034847,0.139728899267007,"Congo (Brazzaville)",2020-06-09,87,6.88644469888248,6.32752910181446
"216",6.633810483783,0.138834679377315,"Congo (Brazzaville)",2020-06-10,88,6.91147984253763,6.35614112502837
"217",6.65692139522433,0.142711305249802,"Congo (Brazzaville)",2020-06-11,89,6.94234400572393,6.37149878472472
"218",6.68610024287796,0.143691669234405,"Congo (Brazzaville)",2020-06-12,90,6.97348358134677,6.39871690440915
"219",6.71456224694576,0.144838390198662,"Congo (Brazzaville)",2020-06-13,91,7.00423902734308,6.42488546654843
"220",6.73861020007998,0.149413594951011,"Congo (Brazzaville)",2020-06-14,92,7.03743738998201,6.43978301017796
"221",6.76281851374541,0.152105464294783,"Congo (Brazzaville)",2020-06-15,93,7.06702944233498,6.45860758515584
"222",6.7910159996581,0.149845496657282,"Congo (Brazzaville)",2020-06-16,94,7.09070699297266,6.49132500634353
"223",6.81656388119299,0.155293963527269,"Congo (Brazzaville)",2020-06-17,95,7.12715180824753,6.50597595413845
"224",6.84410444328018,0.159472995000185,"Congo (Brazzaville)",2020-06-18,96,7.16305043328055,6.52515845327981
"225",6.87091584253349,0.162085037371629,"Congo (Brazzaville)",2020-06-19,97,7.19508591727674,6.54674576779023
"226",6.8975195493502,0.166772793007066,"Congo (Brazzaville)",2020-06-20,98,7.23106513536433,6.56397396333607
"227",6.91836195138012,0.169479410195302,"Congo (Brazzaville)",2020-06-21,99,7.25732077177072,6.57940313098952
"228",6.94698158684821,0.172462987376246,"Congo (Brazzaville)",2020-06-22,100,7.2919075616007,6.60205561209572
"229",6.97041982672977,0.175253634234831,"Congo (Brazzaville)",2020-06-23,101,7.32092709519944,6.61991255826011
"230",6.99867236674667,0.178281925317862,"Congo (Brazzaville)",2020-06-24,102,7.3552362173824,6.64210851611095
"231",7.02476991095578,0.18359797579611,"Congo (Brazzaville)",2020-06-25,103,7.391965862548,6.65757395936356
"232",7.05456715857724,0.184265008317453,"Congo (Brazzaville)",2020-06-26,104,7.42309717521214,6.68603714194233
"233",8.32433251175944,0.131581207281513,"Congo (Kinshasa)",2020-06-06,88,8.58749492632247,8.06117009719642
"234",8.37460258634566,0.133198420707805,"Congo (Kinshasa)",2020-06-07,89,8.64099942776127,8.10820574493005
"235",8.42528938859959,0.134095092016013,"Congo (Kinshasa)",2020-06-08,90,8.69347957263162,8.15709920456757
"236",8.47480523251641,0.133529250220584,"Congo (Kinshasa)",2020-06-09,91,8.74186373295758,8.20774673207524
"237",8.52197112615135,0.13805669251431,"Congo (Kinshasa)",2020-06-10,92,8.79808451117997,8.24585774112273
"238",8.57255948056037,0.139671569804478,"Congo (Kinshasa)",2020-06-11,93,8.85190262016933,8.29321634095141
"239",8.62486139193669,0.144008516910061,"Congo (Kinshasa)",2020-06-12,94,8.91287842575681,8.33684435811657
"240",8.67525515401025,0.143271491743722,"Congo (Kinshasa)",2020-06-13,95,8.96179813749769,8.38871217052281
"241",8.72374586664819,0.146881067410241,"Congo (Kinshasa)",2020-06-14,96,9.01750800146867,8.4299837318277
"242",8.77850556681439,0.147672313417882,"Congo (Kinshasa)",2020-06-15,97,9.07385019365015,8.48316093997862
"243",8.82656802161929,0.151322466936431,"Congo (Kinshasa)",2020-06-16,98,9.12921295549215,8.52392308774643
"244",8.87712427594738,0.154686387244843,"Congo (Kinshasa)",2020-06-17,99,9.18649705043706,8.56775150145769
"245",8.92506758429184,0.156598633253597,"Congo (Kinshasa)",2020-06-18,100,9.23826485079903,8.61187031778464
"246",8.97913786387447,0.15819567745539,"Congo (Kinshasa)",2020-06-19,101,9.29552921878525,8.66274650896369
"247",9.02381173364858,0.162816105936526,"Congo (Kinshasa)",2020-06-20,102,9.34944394552164,8.69817952177553
"248",9.07483808411842,0.165807547107392,"Congo (Kinshasa)",2020-06-21,103,9.40645317833321,8.74322298990364
"249",9.13226706543644,0.167302225768996,"Congo (Kinshasa)",2020-06-22,104,9.46687151697443,8.79766261389844
"250",9.17784929140432,0.169512699712148,"Congo (Kinshasa)",2020-06-23,105,9.51687469082862,8.83882389198002
"251",9.22916029686347,0.175018202792689,"Congo (Kinshasa)",2020-06-24,106,9.57919670244884,8.87912389127809
"252",9.28198546993243,0.177204209440818,"Congo (Kinshasa)",2020-06-25,107,9.63639388881406,8.9275770510508
"253",9.32784103516401,0.178968571212205,"Congo (Kinshasa)",2020-06-26,108,9.68577817758842,8.9699038927396
"254",8.11836908513947,0.129374742461541,"Cote d'Ivoire",2020-06-06,88,8.37711857006255,7.85961960021639
"255",8.14843858025985,0.132765289020824,"Cote d'Ivoire",2020-06-07,89,8.4139691583015,7.88290800221821
"256",8.17145983619379,0.135492957984773,"Cote d'Ivoire",2020-06-08,90,8.44244575216333,7.90047392022424
"257",8.1951726835018,0.134411153705585,"Cote d'Ivoire",2020-06-09,91,8.46399499091297,7.92635037609063
"258",8.21994625130481,0.140895088517833,"Cote d'Ivoire",2020-06-10,92,8.50173642834048,7.93815607426914
"259",8.24466432425108,0.140725000652727,"Cote d'Ivoire",2020-06-11,93,8.52611432555654,7.96321432294563
"260",8.2671261538263,0.145256319006482,"Cote d'Ivoire",2020-06-12,94,8.55763879183926,7.97661351581333
"261",8.29329336897558,0.147504063594628,"Cote d'Ivoire",2020-06-13,95,8.58830149616484,7.99828524178633
"262",8.31884628106097,0.146978460484126,"Cote d'Ivoire",2020-06-14,96,8.61280320202922,8.02488936009272
"263",8.34210306570509,0.151878941780631,"Cote d'Ivoire",2020-06-15,97,8.64586094926635,8.03834518214382
"264",8.36864764223838,0.150676318185712,"Cote d'Ivoire",2020-06-16,98,8.67000027860981,8.06729500586696
"265",8.39348203498203,0.157224230613654,"Cote d'Ivoire",2020-06-17,99,8.70793049620934,8.07903357375472
"266",8.41883005106644,0.158116700477234,"Cote d'Ivoire",2020-06-18,100,8.7350634520209,8.10259665011197
"267",8.4398754016195,0.160166581450556,"Cote d'Ivoire",2020-06-19,101,8.76020856452062,8.11954223871839
"268",8.46525567705874,0.166407745256411,"Cote d'Ivoire",2020-06-20,102,8.79807116757157,8.13244018654592
"269",8.49059713551162,0.165706967578893,"Cote d'Ivoire",2020-06-21,103,8.8220110706694,8.15918320035383
"270",8.51448947290029,0.171700165030587,"Cote d'Ivoire",2020-06-22,104,8.85788980296146,8.17108914283911
"271",8.54133261813582,0.170314115850749,"Cote d'Ivoire",2020-06-23,105,8.88196084983732,8.20070438643432
"272",8.56503563960469,0.176188056864942,"Cote d'Ivoire",2020-06-24,106,8.91741175333457,8.2126595258748
"273",8.58999763793376,0.176248600581273,"Cote d'Ivoire",2020-06-25,107,8.9424948390963,8.23750043677121
"274",8.61599017101166,0.181495062561661,"Cote d'Ivoire",2020-06-26,108,8.97898029613498,8.25300004588834
"275",8.45666078904156,0.131329363953305,"Djibouti",2020-06-06,81,8.71931951694817,8.19400206113495
"276",8.5125709910087,0.133005706970234,"Djibouti",2020-06-07,82,8.77858240494916,8.24655957706823
"277",8.56654394869117,0.134864837697406,"Djibouti",2020-06-08,83,8.83627362408598,8.29681427329636
"278",8.62652054841753,0.135431575209336,"Djibouti",2020-06-09,84,8.89738369883621,8.35565739799886
"279",8.686129183317,0.138956192247721,"Djibouti",2020-06-10,85,8.96404156781244,8.40821679882156
