"","Est","Var","Country","Date","Upper","Lower"
"1",11.4585868706004,0.0585589869632099,"Algeria",2020-12-14,11.5757048445268,11.341468896674
"2",11.4688513305573,0.0598642712783323,"Algeria",2020-12-15,11.588579873114,11.3491227880007
"3",11.4784616016029,0.0601994330538314,"Algeria",2020-12-16,11.5988604677105,11.3580627354952
"4",11.4879137777421,0.0606619430017329,"Algeria",2020-12-17,11.6092376637455,11.3665898917386
"5",11.4977956432163,0.0628785456795335,"Algeria",2020-12-18,11.6235527345754,11.3720385518573
"6",11.5077817021865,0.0643427427319702,"Algeria",2020-12-19,11.6364671876504,11.3790962167226
"7",11.516871253819,0.0657005577798871,"Algeria",2020-12-20,11.6482723693788,11.3854701382592
"8",11.5285486813643,0.0660691719858209,"Algeria",2020-12-21,11.6606870253359,11.3964103373926
"9",11.5389338951628,0.0672153673484326,"Algeria",2020-12-22,11.6733646298597,11.4045031604659
"10",11.5486678689715,0.0673791803713447,"Algeria",2020-12-23,11.6834262297142,11.4139095082288
"11",11.5565173049117,0.0679414796768054,"Algeria",2020-12-24,11.6924002642653,11.4206343455581
"12",11.5663480719637,0.0687908280847906,"Algeria",2020-12-25,11.7039297281333,11.4287664157941
"13",11.5773693796747,0.070964971483441,"Algeria",2020-12-26,11.7192993226416,11.4354394367079
"14",11.5854945542073,0.0719831332545776,"Algeria",2020-12-27,11.7294608207165,11.4415282876981
"15",11.5973528891954,0.0721727302531222,"Algeria",2020-12-28,11.7416983497016,11.4530074286891
"16",11.6068521604667,0.0731156424651346,"Algeria",2020-12-29,11.7530834453969,11.4606208755364
"17",11.615789942081,0.0756296204354422,"Algeria",2020-12-30,11.7670491829518,11.4645307012101
