"","Est","Var","Country","Date","Upper","Lower"
"347",8.04941904164395,0.0625332300480284,"Eritrea","2021-02-28",8.17448550174001,7.92435258154789
"348",8.0633053869817,0.0645470210228563,"Eritrea","2021-03-01",8.19239942902741,7.93421134493599
"349",8.07569547033743,0.0640373074716136,"Eritrea","2021-03-02",8.20377008528065,7.9476208553942
"350",8.0878062037504,0.0652321634886042,"Eritrea","2021-03-03",8.21827053072761,7.95734187677319
"351",8.10306283612471,0.0650227051870207,"Eritrea","2021-03-04",8.23310824649875,7.97301742575067
"352",8.11811577855907,0.0673785716856148,"Eritrea","2021-03-05",8.2528729219303,7.98335863518784
"353",8.12834798737459,0.0656555596711507,"Eritrea","2021-03-06",8.25965910671689,7.99703686803229
"354",8.14291197498502,0.0676227184584373,"Eritrea","2021-03-07",8.2781574119019,8.00766653806815
"355",8.15790515124434,0.0668129522250996,"Eritrea","2021-03-08",8.29153105569454,8.02427924679414
"356",8.17034160954901,0.0680216262838289,"Eritrea","2021-03-09",8.30638486211667,8.03429835698135
"357",8.18224523558899,0.0698512769606354,"Eritrea","2021-03-10",8.32194778951026,8.04254268166772
"358",9.73324119305099,0.0586069152147248,"Eswatini","2021-02-18",9.85045502348044,9.61602736262154
"359",9.73912203282146,0.0594741030815399,"Eswatini","2021-02-19",9.85807023898453,9.62017382665838
"360",9.74159544934384,0.0617326996346429,"Eswatini","2021-02-20",9.86506084861312,9.61813005007455
"361",9.74528865355792,0.061410263422173,"Eswatini","2021-02-21",9.86810918040226,9.62246812671357
"362",9.75103751147874,0.0621116385791479,"Eswatini","2021-02-22",9.87526078863703,9.62681423432044
"363",9.7533857672858,0.0635685718965206,"Eswatini","2021-02-23",9.88052291107885,9.62624862349276
"364",9.75898025503875,0.0631250985365178,"Eswatini","2021-02-24",9.88523045211179,9.63273005796571
"365",9.76215434760141,0.0645990226644415,"Eswatini","2021-02-25",9.89135239293029,9.63295630227253
"366",9.76629494770158,0.0666419524864846,"Eswatini","2021-02-26",9.89957885267455,9.63301104272861
"367",9.77116052383075,0.0660673246530885,"Eswatini","2021-02-27",9.90329517313693,9.63902587452457
"368",9.77538519533283,0.0676388550310501,"Eswatini","2021-02-28",9.91066290539493,9.64010748527073
"369",9.78034801414665,0.0706842087114701,"Eswatini","2021-03-01",9.92171643156959,9.63897959672371
"370",9.78263816292333,0.0708479269252769,"Eswatini","2021-03-02",9.92433401677388,9.64094230907278
"371",9.78711430336957,0.0702972790075335,"Eswatini","2021-03-03",9.92770886138463,9.6465197453545
"372",9.78931546272062,0.0724437518112821,"Eswatini","2021-03-04",9.93420296634319,9.64442795909806
"373",9.79677075781734,0.0739915164382573,"Eswatini","2021-03-05",9.94475379069385,9.64878772494082
"374",9.79877126144249,0.0750842341660229,"Eswatini","2021-03-06",9.94893972977454,9.64860279311045
"375",9.80447228563524,0.0763541487807094,"Eswatini","2021-03-07",9.95718058319666,9.65176398807382
"376",9.80820759508179,0.077581544844511,"Eswatini","2021-03-08",9.96337068477081,9.65304450539276
"377",9.81273172737115,0.0789607949798047,"Eswatini","2021-03-09",9.97065331733076,9.65481013741154
"378",9.81589757366178,0.0799985869556974,"Eswatini","2021-03-10",9.97589474757318,9.65590039975039
"379",11.9250463388648,0.0593579535941406,"Ethiopia","2021-02-18",12.0437622460531,11.8063304316765
"380",11.9306051312241,0.0596035801903546,"Ethiopia","2021-02-19",12.0498122916048,11.8113979708434
"381",11.9370898152818,0.0609377202120764,"Ethiopia","2021-02-20",12.0589652557059,11.8152143748576
"382",11.9413433603441,0.0616972107206166,"Ethiopia","2021-02-21",12.0647377817854,11.8179489389029
"383",11.949709832972,0.0626606055794968,"Ethiopia","2021-02-22",12.075031044131,11.824388621813
"384",11.9537709888716,0.0631499166647878,"Ethiopia","2021-02-23",12.0800708222012,11.827471155542
"385",11.9579645305606,0.0640432276811102,"Ethiopia","2021-02-24",12.0860509859228,11.8298780751984
"386",11.9660880376567,0.0652458674234003,"Ethiopia","2021-02-25",12.0965797725035,11.8355963028099
"387",11.9682029211216,0.0675797190459297,"Ethiopia","2021-02-26",12.1033623592135,11.8330434830297
"388",11.9752885553872,0.0678643645524151,"Ethiopia","2021-02-27",12.111017284492,11.8395598262824
"389",11.9804923076792,0.0691750743161358,"Ethiopia","2021-02-28",12.1188424563115,11.8421421590469
"390",11.9863636051077,0.0703238728705615,"Ethiopia","2021-03-01",12.1270113508488,11.8457158593666
"391",11.9917524447495,0.0710071287912216,"Ethiopia","2021-03-02",12.1337667023319,11.849738187167
"392",11.9971779186078,0.071543042577485,"Ethiopia","2021-03-03",12.1402640037628,11.8540918334528
"393",12.0024592026419,0.0744294821661713,"Ethiopia","2021-03-04",12.1513181669742,11.8536002383095
"394",12.0096842064842,0.0767328780866748,"Ethiopia","2021-03-05",12.1631499626576,11.8562184503109
"395",12.0127409337126,0.0761755686715456,"Ethiopia","2021-03-06",12.1650920710557,11.8603897963695
"396",12.0170657032607,0.0769575566727739,"Ethiopia","2021-03-07",12.1709808166063,11.8631505899152
"397",12.0244149388955,0.0797303277501901,"Ethiopia","2021-03-08",12.1838755943959,11.8649542833952
"398",12.0306860082193,0.0804938296914672,"Ethiopia","2021-03-09",12.1916736676023,11.8696983488364
"399",12.0353919937375,0.0825206167044177,"Ethiopia","2021-03-10",12.2004332271464,11.8703507603287
"400",9.44475666465821,0.0593990654873009,"Gabon","2021-02-18",9.56355479563281,9.32595853368361
"401",9.45046437195026,0.0593345765740193,"Gabon","2021-02-19",9.56913352509829,9.33179521880222
"402",9.4578332507657,0.0600932102020648,"Gabon","2021-02-20",9.57801967116983,9.33764683036157
"403",9.46474949293894,0.0595298672322106,"Gabon","2021-02-21",9.58380922740336,9.34568975847452
"404",9.47148054776686,0.0603502902683317,"Gabon","2021-02-22",9.59218112830352,9.3507799672302
"405",9.47582022469995,0.0601541840675426,"Gabon","2021-02-23",9.59612859283504,9.35551185656487
"406",9.48328361213614,0.0605502938921419,"Gabon","2021-02-24",9.60438419992042,9.36218302435186
"407",9.49022370412265,0.0617555852925303,"Gabon","2021-02-25",9.61373487470772,9.36671253353759
"408",9.49633196167405,0.0612161318637789,"Gabon","2021-02-26",9.61876422540161,9.3738996979465
"409",9.50345757010481,0.0621898491433915,"Gabon","2021-02-27",9.62783726839159,9.37907787181803
"410",9.51011154445142,0.0620551746105431,"Gabon","2021-02-28",9.63422189367251,9.38600119523034
"411",9.51644208642007,0.0634689705538998,"Gabon","2021-03-01",9.64338002752787,9.38950414531227
"412",9.52565367829271,0.0640540815714399,"Gabon","2021-03-02",9.65376184143559,9.39754551514983
"413",9.53057766089479,0.0646281623190331,"Gabon","2021-03-03",9.65983398553286,9.40132133625673
"414",9.53768812411763,0.0647461059202994,"Gabon","2021-03-04",9.66718033595823,9.40819591227703
"415",9.54408767799501,0.0638360219796079,"Gabon","2021-03-05",9.67175972195423,9.4164156340358
"416",9.55063514844843,0.0656175883492088,"Gabon","2021-03-06",9.68187032514685,9.41939997175002
"417",9.55824625254889,0.0660040694195101,"Gabon","2021-03-07",9.69025439138791,9.42623811370987
"418",9.56345743443041,0.0664354298120895,"Gabon","2021-03-08",9.69632829405459,9.43058657480624
"419",9.57258303525452,0.0672903299276424,"Gabon","2021-03-09",9.7071636951098,9.43800237539923
"420",9.57815061349362,0.0669185005273464,"Gabon","2021-03-10",9.71198761454831,9.44431361243892
"421",8.39684662104352,0.0625357378102366,"Gambia","2021-02-18",8.521918096664,8.27177514542305
"422",8.40107052861967,0.0623981890602874,"Gambia","2021-02-19",8.52586690674025,8.2762741504991
"423",8.40676198430012,0.0641006434811761,"Gambia","2021-02-20",8.53496327126247,8.27856069733777
"424",8.41187340676843,0.0638265361911669,"Gambia","2021-02-21",8.53952647915076,8.28422033438609
"425",8.41449329556691,0.0631570856179011,"Gambia","2021-02-22",8.54080746680271,8.28817912433111
"426",8.41662908452716,0.064418045006409,"Gambia","2021-02-23",8.54546517453998,8.28779299451434
"427",8.42161521579356,0.0651446188085776,"Gambia","2021-02-24",8.55190445341071,8.2913259781764
"428",8.4265075062157,0.0650812453771559,"Gambia","2021-02-25",8.55666999697002,8.29634501546139
"429",8.42986199210053,0.0665112846679962,"Gambia","2021-02-26",8.56288456143652,8.29683942276453
"430",8.43237523835382,0.0670330538412894,"Gambia","2021-02-27",8.5664413460364,8.29830913067124
"431",8.4377399679839,0.0675180267244307,"Gambia","2021-02-28",8.57277602143276,8.30270391453504
"432",8.4420841348116,0.0676691268900649,"Gambia","2021-03-01",8.57742238859173,8.30674588103147
"433",8.44527477145834,0.069179359755169,"Gambia","2021-03-02",8.58363349096868,8.306916051948
"434",8.44986472954154,0.068659072985994,"Gambia","2021-03-03",8.58718287551353,8.31254658356955
"435",8.45423354178709,0.069789890495464,"Gambia","2021-03-04",8.59381332277802,8.31465376079616
"436",8.45563117706241,0.0707391678975627,"Gambia","2021-03-05",8.59710951285753,8.31415284126728
"437",8.46235883675038,0.0704598643321123,"Gambia","2021-03-06",8.60327856541461,8.32143910808616
"438",8.46341583570292,0.0717033870930619,"Gambia","2021-03-07",8.60682260988904,8.32000906151679
"439",8.46786960816384,0.07361730088416,"Gambia","2021-03-08",8.61510420993216,8.32063500639552
"440",8.47151136723635,0.0735158738329291,"Gambia","2021-03-09",8.61854311490221,8.32447961957049
"441",8.47658687328608,0.0746985640186358,"Gambia","2021-03-10",8.62598400132335,8.32718974524881
"442",11.282843563826,0.0597008853970399,"Ghana","2021-02-18",11.4022453346201,11.163441793032
"443",11.2939434866351,0.0594836088572655,"Ghana","2021-02-19",11.4129107043497,11.1749762689206
"444",11.3046457850633,0.0603613159620934,"Ghana","2021-02-20",11.4253684169875,11.1839231531391
"445",11.3140146853654,0.058930611927192,"Ghana","2021-02-21",11.4318759092198,11.196153461511
"446",11.3224476627643,0.0614824767567148,"Ghana","2021-02-22",11.4454126162777,11.1994827092508
"447",11.333463300483,0.0614274500234066,"Ghana","2021-02-23",11.4563182005298,11.2106084004362
"448",11.3445438904276,0.0635251620138245,"Ghana","2021-02-24",11.4715942144552,11.2174935663999
"449",11.3552937195502,0.0630473524484169,"Ghana","2021-02-25",11.481388424447,11.2291990146534
"450",11.3649687533466,0.0636711974980699,"Ghana","2021-02-26",11.4923111483427,11.2376263583504
"451",11.3763701447358,0.0648334883182074,"Ghana","2021-02-27",11.5060371213722,11.2467031680994
"452",11.3852922513218,0.0670005152712505,"Ghana","2021-02-28",11.5192932818643,11.2512912207793
"453",11.3967039393354,0.0664006498284489,"Ghana","2021-03-01",11.5295052389923,11.2639026396785
"454",11.4060219682411,0.0669106626972655,"Ghana","2021-03-02",11.5398432936356,11.2722006428465
"455",11.4168045645771,0.0664100301093722,"Ghana","2021-03-03",11.5496246247958,11.2839845043583
"456",11.4277017526302,0.0684854800686309,"Ghana","2021-03-04",11.5646727127674,11.2907307924929
"457",11.43797572236,0.069635255999086,"Ghana","2021-03-05",11.5772462343582,11.2987052103618
"458",11.4465294831815,0.0713262090304282,"Ghana","2021-03-06",11.5891819012424,11.3038770651207
"459",11.4583497872061,0.0711259223200175,"Ghana","2021-03-07",11.6006016318461,11.316097942566
